review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes,date,Color,Style,Pattern
R2RQ8P4JMGB7TS,B0CXL4FQBK,5.0 out of 5 stars Excellent speaker,ROBERT MAGNASCO,5,"Product came in nicely packaged. Upon opening box it gives clear instructions to setup speaker. The quality of sound without using the ult button is decent. Once it is on, it a whole new ball park. Used it for the first time at a family birthday party and everyone was impressed with its sound and build quality.","Reviewed in the United States July 22, 2024",AG4PYAKBKEXHICNTDG7I6A77PNJQ,True,0,Color: Off White,2024-07-22,Off White,not listed,not listed
R1MYFY1APNZHOY,B0CXL4FQBK,4.0 out of 5 stars Great sound,T. Stewart,4,"This is my second Bluetooth speaker and first Sony, and this is so much better that I had before. I can hear the bass in songs now.","Reviewed in the United States August 7, 2024",AFDOCO2QWAYT5IPF5ITDJ5ANYLTQ,True,0,Color: Black,2024-08-07,Black,not listed,not listed
R3SWOS1Q15L0AD,B0CXL4FQBK,5.0 out of 5 stars Great Sound! Blows JBL and Bose away!,Johnny Utah,5,Went in to a local store and compared to JBL and Bose and Sony blew them away. Sony ULT 1 is awesome and I'll explain why.Bass is still extremely strong but does not drown out the highs and for the first time I hear a mid range. The sound is just so much better compared to JBL. JBL has always sounded hollow to me like I was missing half the sound. Now I realize it's just a small speaker but Sony made me realize I have been missing something. If you want great sound quality Sony does it best. The design is killer I currently have it on my island in the kitchen and it's super easy to connect with my iPhone. Most of all no light show pretty straight forward which I like when I go camping and the beach. I'm definitely going to get the bigger version ULT7 for the pool but wanted to test this one first. Great job Sony!,"Reviewed in the United States May 29, 2024",AEGZUT4R42DV62UZWZPAX33EGXWA,True,2,Color: Black,2024-05-29,Black,not listed,not listed
R1F4LKMF4SJEMN,B0CXL4FQBK,5.0 out of 5 stars Good quality.,David Sisson,5,"This may be too much information, but seeing as how I'm of the hearing aid generation, I got this to enable me to listen to stuff while I'm in the shower. I needed a speaker which could get a little wet. This little Sony speaker is just right. It's small, but has big sound. If it gets a little splashed, no problem. Perhaps I should point out that I can't wear hearing aids in the shower. So, this solved my problem. But, more than that, it's just a good sounding speaker and is well made. It quickly pairs via Bluetooth.","Reviewed in the United States June 22, 2024",AFWXXP5QXS4TJ3SMQLSMXYWJY56A,True,1,Color: Off White,2024-06-22,Off White,not listed,not listed
R11FHX5DE0JU8C,B0CXL4FQBK,5.0 out of 5 stars The Sony speaker was bigger than he expected. It was awesome 🤩!!!,Teresa,5,My son was very excited and pleased with the product. He uses it in his room daily and in the shower.,"Reviewed in the United States August 4, 2024",AGIMZ2ZTSRR5QYTXGZ2SO4X2I6VQ,True,0,Color: Black,2024-08-04,Black,not listed,not listed
R1MWNAHICUH4OM,B0CXL4FQBK,5.0 out of 5 stars So far so good,Randy Tuten,5,"I have not taken ot outside yet but it's better than most all my audio but stuff, turned my chromebook+ in to a mini theater. Get 2 and you have portable stereo surround sound, I think I might do that.","Reviewed in the United States July 21, 2024",AHKZFGNJ5OLBELBQ6P4VFJGHQA7Q,True,0,Color: Orange,2024-07-21,Orange,not listed,not listed
RN835PETKMNMK,B0CXL4FQBK,4.0 out of 5 stars 4.5 stars not 5,Neel,4,"It’s a great speaker for the price, bang for the buck, better than any other I’ve seen. Should get to the beach or whatever you’re going, I love this speaker, Sony never disappoints when it comes to audio.I only take the 0.5 star because of a tiny little bit less clarity than I would like, I’m peaky with my audio speakers, but is the best in its price range speakers.","Reviewed in the United States July 3, 2024",AHZXWQKGRRJPLEKJFSS2WCARIBJQ,True,1,Color: Black,2024-07-03,Black,not listed,not listed
R2LQW3UWGQ0ITJ,B0CXL4FQBK,5.0 out of 5 stars Replacing old Sony with a New Sony,Darrell,5,"I owned an old SRS-X55 which resembled a black brick but had great sound. It finally became a brick and needed to be replaced. This latest Bluetooth speaker ULT 1 is fantastic! It has a 3 band eq, not great but very functional using an app on my phone! The volume control works better than the control on my mini iPad it’s paired with. It’s smaller but the sound is every bit as good as the larger brick it replaced. Five stars!","Reviewed in the United States June 25, 2024",AGGDYW5YBIYCI45DUYB4C26WOZAA,True,0,Color: Forest Gray,2024-06-25,Forest Gray,not listed,not listed
R3VHEUTJO178KZ,B0CXL4FQBK,5.0 out of 5 stars Just buy it!,Su,5,"The bass on this speaker is amazingggg! I’m picky when it comes to speakers cause u love EDM and most speakers don’t do the sound justice. This one though, did not disappoint at all. Sound is amazing, ult option is great to have and makes a huge difference when it’s on. Battery life is great, design is super cute and functional, and it connects super quick and easy. Definitely worth it!","Reviewed in the United States June 30, 2024",AFUCJSJXZLMN5RZE27PEFP6VKGWQ,True,2,Color: Off White,2024-06-30,Off White,not listed,not listed
R37S2XMA7Y4J8W,B0CXL4FQBK,5.0 out of 5 stars a boomer,Emilio Rodriguez,5,Crisp clear volume,"Reviewed in the United States August 6, 2024",AFIOC6YGXYM7EOTIS6HXP5QCUEUQ,True,0,Color: Orange,2024-08-06,Orange,not listed,not listed
R3PDF52IPNE0OS,B0CXL4FQBK,5.0 out of 5 stars Buen articulo,wilfredo,5,Buena calidad,"Reviewed in the United States August 7, 2024",AHHETRAD3QED32VCMD77S7QY4FLQ,True,0,Color: Orange,2024-08-07,Orange,not listed,not listed
R2X12T8HNAZKOQ,B0CXL4FQBK,5.0 out of 5 stars Easy to Operate,Amazon Customer,5,Great quality and sound!,"Reviewed in the United States August 2, 2024",AEPQN4F4ZYSLLBZL37NESSIRWVMA,True,0,Color: Black,2024-08-02,Black,not listed,not listed
R1SDYOGDIP4HWH,B0CXL4FQBK,5.0 out of 5 stars Amazing,Alexander Couret,5,Great quality amazing sound and great volume,"Reviewed in the United States July 29, 2024",AGVIDC6E4S45NS755BOHI5GHESAQ,True,0,Color: Orange,2024-07-29,Orange,not listed,not listed
RIJN1Z9XAGXFI,B0CXL4FQBK,5.0 out of 5 stars Amazing sound for a fair price. The multipurpose cord is very useful.,Josue Torres,5,"Not an audiophile, but the sound quality was definitely great! It does seems however that the ULT button is required to be on in order for the best sound to be produced. Without it, the sound quality degrades noticeably. I just got the device so no comments on battery life. Price is fine I guess, but I recommend getting this device when on sale!Update: New con to this speaker is that it does not have a previous track or next track button built in. It's honestly a nitpick but noticeable","Reviewed in the United States June 11, 2024",AFPRJZR7LPVPPYJTS2VV2GQMEWTA,True,0,Color: Forest Gray,2024-06-11,Forest Gray,not listed,not listed
R1DDV25OUT0QF5,B0CXL4FQBK,5.0 out of 5 stars Sound,RaKRichard Kerr,5,The quality is very good,"Reviewed in the United States July 28, 2024",AEN6ZYDSDY2SZKX5XPE4SWKAWLKQ,True,0,Color: Forest Gray,2024-07-28,Forest Gray,not listed,not listed
R38FNXKHSQJHGA,B0CXL4FQBK,5.0 out of 5 stars Excelente,Leo,5,Buenos bajos,"Reviewed in the United States July 31, 2024",AFQJTDQZV2MLM7K7MCDCBCZ25FHQ,True,0,Color: Black,2024-07-31,Black,not listed,not listed
R1POX6ZAPMSQWQ,B0CXL4FQBK,5.0 out of 5 stars Wow,NM,5,"Music came alive!!! This is how all my music collections should sounds like!!! I have six more Bluetooth speakers in the house. This SONY beats ALL of them!!! BOSE soundlink revolve 2 plus, BOSE minilink, JBL Charge5 and Flip6. Harman&Kardon studio 7 (comes close!)","Reviewed in the United States June 30, 2024",AFMOIHEODY73N3UYL7UHRKOO7VFQ,True,2,Color: Orange,2024-06-30,Orange,not listed,not listed
R2KLYG76M8HNL4,B0CXL4FQBK,4.0 out of 5 stars Speaker,JxmpFrxg502,4,Badass,"Reviewed in the United States July 14, 2024",AG5L7V6V2VT7WUQFDX6PIG3XSYYA,True,0,Color: Black,2024-07-14,Black,not listed,not listed
RMGF10XM9FTA4,B0CXL4FQBK,5.0 out of 5 stars Great sound,michael,5,Boom!!! Im happy,"Reviewed in the United States July 23, 2024",AEGNREIHAICKVQD727VEUKP3U4AQ,True,0,Color: Orange,2024-07-23,Orange,not listed,not listed
R1E1C4PK0VX11O,B0CXL4FQBK,5.0 out of 5 stars Exelente Parlante De Sony.,Crédulo,5,"1. Pequeño, Compacto, Potente, Excelente sonido.2. Bien empacado para su transporte internacional. Llega rápido y sin problemas durante su transporte.","Reviewed in the United States July 10, 2024",AFLUKK55WL4AZJFK743KT6UOCDUQ,True,0,Color: Black,2024-07-10,Black,not listed,not listed
R1DTY8N5QW9RHV,B0CXL4FQBK,5.0 out of 5 stars Would buy again.,ATA,5,"Great sound, easy to set up, great price for the quality.","Reviewed in the United States July 15, 2024",AGXRTH3XYCXH5OFLGALNAGSEEQ5A,True,0,Color: Forest Gray,2024-07-15,Forest Gray,not listed,not listed
R2D2FW8OG4RJKN,B0CXL4FQBK,5.0 out of 5 stars Very Impressed,WDE63,5,"I am very impressed with this speaker. It was time to replace my old JBL and I decided to go with this speaker because of the design, size, and color.I took the speaker on an overnight camping trip. The battery life was super impressive and the Bluetooth connection surprised me. It stayed connected despite me repeatedly forgetting that my phone was in my pocket and I would wonder away from the speaker.The sound was very impressive. It was very clear and has plenty of bass. Being outdoors, we turned it up pretty loud and the quality didn't struggle at all.Overall I am very happy with my choice. I really like the design, sound quality, call quality, durability, and battery life.","Reviewed in the United States May 16, 2024",AF7YY6GVYLRVADSOIYTEDV7462DA,True,2,Color: Forest Gray,2024-05-16,Forest Gray,not listed,not listed
R2IQ9I9JQJRPZ6,B0CXL4FQBK,5.0 out of 5 stars Price,Amazon Custjohnomer,5,Really good product,"Reviewed in the United States July 20, 2024",AGFQDTH3KHH4EMFDORR2HF2QYK4A,True,0,Color: Black,2024-07-20,Black,not listed,not listed
RAKEGFG5TOW2U,B0CXL4FQBK,5.0 out of 5 stars number one,Igor,5,recommend it to all,"Reviewed in the United States July 16, 2024",AF2PQDCL2VTKZJVTQ4XW7HCUDNSA,True,0,Color: Black,2024-07-16,Black,not listed,not listed
R19SOQIYT1E9KG,B0CXL4FQBK,4.0 out of 5 stars The quality,Tiny,4,I like this Sony Bluetooth speaker great sound Great base,"Reviewed in the United States June 26, 2024",AH5BLCNVL7W62QLT52SS3ISNUDOQ,True,0,Color: Orange,2024-06-26,Orange,not listed,not listed
R3JBEFX96QS6RK,B0CXL4FQBK,"5.0 out of 5 stars Deep sounds, great look, and feel!",Colin Shearer,5,"Bought for our boat, great sound and look amazing.","Reviewed in the United States July 11, 2024",AGDTTDHU55PHYUMZKDA3QPYY3YWA,True,0,Color: Orange,2024-07-11,Orange,not listed,not listed
R2RTO70RXS619F,B0CXL4FQBK,5.0 out of 5 stars Better than JBL charge 5,"Good phone, it was renewed but in new condition -and it  really like it is. Only, so sad that I got it without original box. From other side, in the box with phone was good charger, that’ s so pleasure! Thanks!",5,Really better than JBL in all aspects!,"Reviewed in the United States July 10, 2024",AFYKZHOIESINVUO7YQQ5QN52ZUMA,True,0,Color: Forest Gray,2024-07-10,Forest Gray,not listed,not listed
RIGE1UVRQIYON,B0CXL4FQBK,5.0 out of 5 stars WOW! Exceeded my expectations,DW Hunter,5,"Just received my ULT1 and it does not disappoint. Easy to setup with both my Apple and Android phone. I was playing music within seconds of opening the box. Very impressed with the sound clarity and volume level. The ULT button is also great for an extra bass boost. I am personally a fan of the carry cord allowing me to hang the speaker outside by the pool.Added bonus, I got a phone call while listening to music and was very impressed with the call quality. Sony nailed it with this new speaker. Highly recommend!","Reviewed in the United States May 17, 2024",AHTZYOLBOMRSSG2BCUKDLMGKXSIA,True,0,Color: Off White,2024-05-17,Off White,not listed,not listed
R3ASRMOYM98939,B0CXL4FQBK,5.0 out of 5 stars Great sound with full bass,MikeNg solar DIY expert,5,Happy travel with this little Sony portable speaker.,"Reviewed in the United States July 9, 2024",AERKVT5CYZNYCLPYEOPSNPA3GDLQ,True,0,Color: Forest Gray,2024-07-09,Forest Gray,not listed,not listed
R1O5788RKLS9HH,B0CXL4FQBK,5.0 out of 5 stars Get 2,G. Johnson,5,I got 2 of these speakers so I could use the stereo function. I am very happy with the sound quality. It's like using headphones without the hassle or discomfort of headphones. You need to use the sony app to set them up in stereo mode.,"Reviewed in the United States June 13, 2024",AEPCCORMZQJYUD25PY25YDFYZPSA,True,0,Color: Off White,2024-06-13,Off White,not listed,not listed
R113D0AJ1VBZES,B0CXL4FQBK,5.0 out of 5 stars Increíble sound!!,Chabela,5,"The media could not be loaded. Sound is amazing for such a lil thing! I purchased it to used outside by the pool area and its loud! Battery lasted the whole time we were there, compared to other brands this baby right here is so worth it! Easy to use and even has and option to add more than one at a time!!","Reviewed in the United States July 21, 2024",AFNJQ62TYDTNVEO3YKGAHH7GKARQ,True,1,Color: Off White,2024-07-21,Off White,not listed,not listed
R29CM1GV0GDFFB,B0CXL4FQBK,5.0 out of 5 stars quality,Ramin behrad,5,good quality,"Reviewed in the United States July 11, 2024",AEMKLMPK3NM2LX6KUJSBECEZUL5Q,True,0,Color: Black,2024-07-11,Black,not listed,not listed
R2ANZU65BJIBBZ,B0CXL4FQBK,5.0 out of 5 stars Little but mighty in sound,crystal,5,"The media could not be loaded. I have seen YouTube videos on these new line of speakers from Sony, I saw the new hype on this ""ULT"" button and it's supposed to put that bass into the music, I was skeptical on that......buuuut after playing music and pressing the button. Yep my new favorite speaker for size and sound, it is very clear. Bass hits nicely, it's tight and clean, I like bass in everything I listen to., Plus, now I can ride my bike with the family and the speaker is not swaying around and banging around from the strap it has hanging from my handle bars, like my last speaker did. This new one from Sony fits in the water bottle holder, I just pulled the metal back a little.Also kinda fits in the cup holder off the car,","Reviewed in the United States May 16, 2024",AH736KYH45SJYVYWJG2YVUQ2BPCA,True,4,Color: Orange,2024-05-16,Orange,not listed,not listed
R1W3AC11XHBGBQ,B0CXL4FQBK,5.0 out of 5 stars Excelente bocina,Excelente se escucha fenomenal,5,Muy potente para su tamaño,"Reviewed in the United States July 4, 2024",AE7YMFV2PGWWG6OTHGHTWOOMI62Q,True,0,Color: Orange,2024-07-04,Orange,not listed,not listed
R2SFTGUQQN01GG,B0CXL4FQBK,5.0 out of 5 stars Surprising sound!,Just a guy,5,"For a smaller speaker, this has great sound. But, I do recommend pressing the ult button to really enjoy it. It paired fast to my Samsung phone with a prompt on the screen.I used it over the weekend cleaning up outside. It says it's water and dust proof, so I was able to just wash it off after having outside all day.It really surprised me how much sound has for its size, plus seeming durable makes it great to use anywheree.","Reviewed in the United States May 14, 2024",AH6D4643GM7J3QNXWQ2UMPEU26BA,True,0,Color: Orange,2024-05-14,Orange,not listed,not listed
R28JGKKU12WSLW,B0CXL4FQBK,5.0 out of 5 stars Love Sony !,Ronaldwilliams,5,This speaker is what You would Expect Sony to be made with Quality I love it Looking forward to upgradeing again in a few years I will Admit it’s a little different Without the lights but it’s ok it Makes up foreign in sound quality love the String to carry it great job Sony,"Reviewed in the United States May 28, 2024",AGC55WSFJ7O7W3BVRCT4F4WU7N5Q,True,0,Color: Orange,2024-05-28,Orange,not listed,not listed
R21CT10KWU30EA,B0CXL4FQBK,5.0 out of 5 stars Perfecto,janet castro,5,Tiene tamaño práctico el bajo siena muy bien y la entrega fue antes se lo esperado.,"Reviewed in the United States June 21, 2024",AE555UPUO6RP76CU5DRFFJ4MRKOQ,True,0,Color: Black,2024-06-21,Black,not listed,not listed
R29SXO15IALAM8,B0CXL4FQBK,5.0 out of 5 stars Way better than I imagined!,Ana,5,"The media could not be loaded. OK so it has been a few years since I have purchased a wireless speaker and only did so now because my JBL would no longer hold a charge. I went to a store to listen to different speakers and decided to go with the Sony since I already have the headphones and am very happy.The sound in the store was ""good enough"" but after actually ordering mine here and putting it in my office....WOW! I highly recommend this product and when you get it push that button on top that says ULT. You will be pleasantly surprised.","Reviewed in the United States May 15, 2024",AHOLZR25E7KORXNFKTRZKRDLJ6AQ,True,2,Color: Off White,2024-05-15,Off White,not listed,not listed
R6JBK0MHASFCW,B0CXL4FQBK,5.0 out of 5 stars The ULTIMATE portable party speaker!,Abby C,5,"We needed a small speaker last year and we ended up having to go with a bigger Sony (XG300) to get the bass that we wanted. Fast forward to this new guy… the Field 1 is the perfect “field” speaker! We’ve taken this baby to basketball games, BBQs, even a day in the park and it does not disappoint. It packs a ton of punch for such a small speaker. Well done Sony!","Reviewed in the United States May 19, 2024",AHTHZZWJHXBT5RSBSBWGLOOMAHNA,True,1,Color: Orange,2024-05-19,Orange,not listed,not listed
R3JKYS4661BHWH,B0CXL4FQBK,5.0 out of 5 stars This thing is crazy!,steve,5,"Wow!! This sounds so good for the size. The bass gets crazy with the ULT button pressed, even outside. I love it. Oh and the speaker phone feature works amazing. Nobody could tell I was using my speaker to talk","Reviewed in the United States May 30, 2024",AFSAE2SIUUWFNBFPPEW5DHDG2TEQ,True,0,Color: Black,2024-05-30,Black,not listed,not listed
R113XNEFSSLAKW,B0CXL4FQBK,5.0 out of 5 stars Massive power!!!,Anthony S,5,"Absolutely blown away by this little powerhouse! Despite its compact size, this Bluetooth speaker delivers crisp, clear sound with impressive bass. Perfect for any setting, from the pool or beach to cozy indoor evenings. The battery life is phenomenal, and pairing is a breeze. The ULT button really packs a punch to whatever you’re listening to. Highly recommend for anyone seeking top-notch audio in a portable package!","Reviewed in the United States May 19, 2024",AHTHS5RTNJIUZ2UVQOVXXT4KU42Q,True,3,Color: Forest Gray,2024-05-19,Forest Gray,not listed,not listed
R2D7J8YTRACIAT,B0CXL4FQBK,5.0 out of 5 stars Big sound in a small speaker,Hiker,5,"I have to say I was a little hesitant to purchase a small speaker because they typically won't product the low bass well, not to mention midrange tones sometimes sound weak. I knew in seconds however this speaker delivers and exceeded my expectations. I love the color and the design is awesome. The low bass response even at low volume was amazing. This has quickly become my favorite portable speaker.","Reviewed in the United States May 12, 2024",AEXCCDCMMCMSPV75SIHFJ6N4FQIQ,True,0,Color: Forest Gray,2024-05-12,Forest Gray,not listed,not listed
R34VT61GAVHTCE,B0CXL4FQBK,5.0 out of 5 stars Product was as described,Amazon Customer,5,Sound Quality is excellent and bass is good for a small Bluetooth speaker.,"Reviewed in the United States June 14, 2024",AGZMOYXVGIC4HCGQFJY2BG52S7QA,True,0,Color: Black,2024-06-14,Black,not listed,not listed
R1EMRZFXUNTXI9,B0CXL4FQBK,5.0 out of 5 stars Amazing sound,Natt Sabbagh,5,Amazing clear sound!,"Reviewed in the United States June 21, 2024",AFTW2X2XTNX5KUERHUCZXCTT3YSQ,True,0,Color: Off White,2024-06-21,Off White,not listed,not listed
R1LLEB72MIQOLZ,B0CXL4FQBK,5.0 out of 5 stars Best little Bluetooth speaker ever,Hugh Jassell,5,I was so pleased with the bass and all around sound this little speaker puts out ! Best BT speaker I have ever purchased !,"Reviewed in the United States June 4, 2024",AFO23TZOGFDNXFKLLE23PGHV3APQ,True,1,Color: Forest Gray,2024-06-04,Forest Gray,not listed,not listed
R225XD73JZSFRO,B0CXL4FQBK,5.0 out of 5 stars Impressive sound,Nate Anderson,5,"Just got my speaker! If I'm being honest, the sound is much better than I expected for a smaller speaker. I bought it for an adventurous family trip we are going on next week but I'm sure it won't take long before my kids steal it from me, lol. So far, I love it and recommend it.","Reviewed in the United States May 16, 2024",AH4K7VOQOACHPLENCNOZFY3J5F4A,True,0,Color: Forest Gray,2024-05-16,Forest Gray,not listed,not listed
R39NCV3LN8YXHT,B0CXL4FQBK,5.0 out of 5 stars Excelente calidad,Carlos Arturo Palacios,5,"The media could not be loaded. Gran calidad de materiales, sonido nítido y de gran calidad, con la función ULT se aumenta la claridad del sonido especialmente de los bajos, recomendado!","Reviewed in the United States July 3, 2024",AH2K4OBEFVCA75OTRMTI2LZ2GHMQ,True,1,Color: Forest Gray,2024-07-03,Forest Gray,not listed,not listed
R320MRT9S5KOT,B0CXL4FQBK,3.0 out of 5 stars Can't get rid of the bass if you try.,Distracting Duck,3,"<--(A.V. tech) Even when cutting out all the bass from the EQ within the Android volume menu, and downloading the Sony Music Center app and doing the same: there are frequencies that still rumble through. I want to listen to a podcast in the morning without deep voices and intro music burping through my apartment walls. I'll keep it because music sounds great, the sale was right and I like the funky orange.","Reviewed in the United States June 23, 2024",AEE4PIQFPUXMVV3UH2YFVK7DDO4Q,True,2,Color: Orange,2024-06-23,Orange,not listed,not listed
R20KRCF8TA9V92,B0CXL4FQBK,5.0 out of 5 stars Great Sound and Durability,Wrangler_JL20,5,Awesome little speaker that gets loud and so far seems to be extremely durable. I used the included strap to tie it down to my SUP in the bay and it performed great even after getting a little wet.,"Reviewed in the United States May 15, 2024",AHNAQGJSB7U7EHM5JIFIC5TS5X4A,True,0,Color: Orange,2024-05-15,Orange,not listed,not listed
R28YIOLREWUBHG,B0CXL4FQBK,5.0 out of 5 stars Easy set up,Joseph M.,5,"Easy to set up, sound is great for the size, use outside by the pool, plan to buy another. Decent price.","Reviewed in the United States May 26, 2024",AE7GG6MG62SWNUN4JIOCPYQRNBPQ,True,0,Color: Off White,2024-05-26,Off White,not listed,not listed
R1BW5TOGKMQAIZ,B0CXL4FQBK,5.0 out of 5 stars Packs a punch!,MED,5,"Sounds great for it's size. Such rich and full sound from a portable speaker. Sounds great outdoors too. Overpowers the sounds of the cicadas in the Midwest. Deep bass, and clear sound at any volume.","Reviewed in the United States May 15, 2024",AE2WJW5G2SBU25WZ4SHHGAZRKFDQ,True,0,Color: Off White,2024-05-15,Off White,not listed,not listed
R2A8EFOUOJ4XP,B0CXL4FQBK,5.0 out of 5 stars Sound is amazing!,Jessica,5,The color is great! The sound is amazing! Well worth the money. Light weight and great sound for the pool ! Shipped very quickly also!:),"Reviewed in the United States May 21, 2024",AFWETNXFOGQGOX5FZCM7DVSZC45A,True,1,Color: Forest Gray,2024-05-21,Forest Gray,not listed,not listed
R1ZV0EYUI9REMI,B0CXL4FQBK,5.0 out of 5 stars Nice surprise. Highly reccommended.,E. Wolffe,5,"The sound is awesome. Much better than expected. The Blue Tooth connection was flawless via the APP. Also via the APP, all of my music library and Amazon Music is displayed and can be selected and played.","Reviewed in the United States May 10, 2024",AEKR22BQ6ZSM4GO7CKPQME54JYUQ,True,0,Color: Black,2024-05-10,Black,not listed,not listed
R3UXGQW06UHI67,B0CXL4FQBK,5.0 out of 5 stars Worth it,Eddie Nappi,5,"I have a bunch of Bluetooth speakers including older Sonys, this one has really amazing sound. Completely worth the money. Nice form factor and incredibly light. Doesn’t lose bass when you increase the volume either. I listen to various types of music and it reproduced them fairly accurately. Does well listening to podcasts and videos as well A+","Reviewed in the United States May 4, 2024",AG2CSDAJHBD6VS6DAKE6Z4FCUYXQ,True,4,Color: Off White,2024-05-04,Off White,not listed,not listed
R2Y0VUV0DRA8N6,B0CXL4FQBK,5.0 out of 5 stars Great Sound for a Smaller speaker!,Bella,5,The ULT speaker sound is extremely impressive for such a small portable speaker! Definitely the best speaker I have had! The battery life is awesome and I love this color!,"Reviewed in the United States May 8, 2024",AHX54YSFISEZNNACXEAMW2JRICKA,True,0,Color: Forest Gray,2024-05-08,Forest Gray,not listed,not listed
RXVLWL12JYXC7,B0CXL4FQBK,"3.0 out of 5 stars Compared to SRS 10’s, there’s no comparison!",charles chapman,3,Very low quality compared with what we’ve grown to just be there with Sony . Two Sony SRS 10’s still rule!,"Reviewed in the United States June 25, 2024",AH3XR4Q5HNBQU4B7YSGK67N3ZU2A,True,2,Color: Black,2024-06-25,Black,not listed,not listed
R3DP7Z6OEAB51U,B0CXL4FQBK,5.0 out of 5 stars Great speaker!,Anonymous,5,"This speaker sounds amazing! Super clear, loud, and great balance! Also love the color and battery life!","Reviewed in the United States May 16, 2024",AFAR7IS5TCSBSZY3TRSKJNK5ALPA,True,0,Color: Off White,2024-05-16,Off White,not listed,not listed
R2KYGANUUKOUM1,B0CXL4FQBK,5.0 out of 5 stars Commendation,It's fantastic,5,It is great,"Reviewed in the United States May 26, 2024",AHWOAQEMDI45XGYPLGG4LOXC4SEQ,True,0,Color: Orange,2024-05-26,Orange,not listed,not listed
RNY5REXFMCW9U,B0CXL4FQBK,3.0 out of 5 stars A downgrade,Amazon Customer,3,Not as loud as the older Sony SRS-XB20 which was the same size,"Reviewed in the United States June 23, 2024",AGI5DMIDRADZW46ETH5N4UTTBPLQ,True,2,Color: Off White,2024-06-23,Off White,not listed,not listed
R3SD7852LCQYBJ,B0CXL4FQBK,5.0 out of 5 stars Impressed!,Kim D.,5,This little baby packs a punch!,"Reviewed in the United States May 12, 2024",AHPYIR5OYSNIHYZNQ672XJER4MIA,True,0,Color: Forest Gray,2024-05-12,Forest Gray,not listed,not listed
R35H3X2MFFUNTU,B0CXL4FQBK,2.0 out of 5 stars Disappointing,Amazon Customer,2,"Sorry to say, I was disappointed with this one. I have a few different models of Sony bluetooth speakers, and overall I've been more than happy with them. I was hoping this model would serve as an upgrade to one of my older speakers. While the bass was fantastic, the overall tone much too trebly. I had to return it for that reason. (Yes, I played with the EQ settings.)Again, my experiences with Sony's speakers have all been quite good. So I was quite surprised that this one didn't work out.","Reviewed in the United States August 5, 2024",AGLIEZFMHA2CJITT6HAQNEOQGL4Q,True,0,Color: Forest Gray,2024-08-05,Forest Gray,not listed,not listed
RD90OS9G4LBOU,B0CXL4FQBK,2.0 out of 5 stars Don’t believe all the hype with these reviews,Rik Fuentes,2,"First of all, the build quality is pretty good. I ordered the grey one, and it was nice. But, unfortunately that’s where all the praise for me ends. Had this for about a week. The battery life, at medium volume lasted me on average about 6 and a half to 7 hours. Not quite what is advertised. Plus the sound really wasn’t that great, as others claimed. And it did not get loud enough for my preference. It’s an OK speaker, but not for the $128 price range. At best, maybe $79.99 would be more appropriate. All in all, not bad, but not as good as some of these reviewers are making it out to be.","Reviewed in the United States June 3, 2024",AGKVRLH5WWL24T3QNYXZ5G3JQ2QQ,True,2,Color: Forest Gray,2024-06-03,Forest Gray,not listed,not listed
R2XX9W7Y82B8QQ,B0CXL4FQBK,2.0 out of 5 stars It’s ok !,Pawel Patla,2,"Nice little speaker, but not worth more than 50/60$","Reviewed in the United States July 4, 2024",AGN5CKOJXFQMHMXJ7OPFIJOKHWPA,True,1,Color: Orange,2024-07-04,Orange,not listed,not listed
R3CZ2OZY6CVW5Q,B0CXL4FQBK,1.0 out of 5 stars Battery Life 1½ hours,Gary Fulbright,1,Battery life is terrible. Have to keep it on a charger. They didn't mention that little detail,"Reviewed in the United States June 30, 2024",AGCRYFKLPEWDQRDF4KLE3BRU3PXQ,True,2,Color: Orange,2024-06-30,Orange,not listed,not listed
R2TC74GFBJ84BC,B0CXL4FQBK,4.0 out of 5 stars ULT makes it sound decent,Mako L,4,My old Sony SRS-XB31 is louder and sounded better but they don’t make them anymore. I like the color and sound is ok and ULT mode brings the quality up to what I would expect from Sony. The ULT mode should be able to do more. I paid $100; I’ll probably keep it.,"Reviewed in the United States July 22, 2024",AHFHBOWLUJ3E6E33BIXR2HJ4F6OQ,False,0,Color: Black,2024-07-22,Black,not listed,not listed
R2DDBBTMEV6HDV,B0CXL4FQBK,4.0 out of 5 stars This speaker punches above its weight class in sound and ruggedness!,Paul Augustus,4,"The Sony ULT Field 1 speaker, besides sounding great, is also lightweight, rugged and portable. In fact, the speaker tucks away nicely in my backpack's water bottle compartment and conveniently travels with me wherever I go; and because it is shockproof, water, dust and rust resistant, gets used in environments where I would normally think otherwise not to. Furthermore, the extra bass provided by the ULT toggle does a great job of creating a richer, fuller music experience. With all things being considered, this speaker's abundant features makes this my go-to portable speaker.","Reviewed in the United States July 8, 2024",AH2PLG6YMPWSMKRJPWBATIBKM22Q,False,1,Color: Black,2024-07-08,Black,not listed,not listed
